size_kbytes rate
1922.86 1250.509
20740.1 1227.672
9728.22 1139.255
7869.09 488.513
2296.26 1206.578
3889.15 1210.628
8861.45 1237.879
2058.03 504.636
13474.1 491.977
4576.7 1226.123
1571.5 1281.332
1626.02 369.877
1893.33 1203.603
1388.71 1374.618
1454.79 1390.121
813.521 1262.880
9604.91 1029.415
3960.58 850.870
613.419 1215.900
2025.22 1304.775
8158.36 1228.971
1773.95 419.758
7025.03 491.916
1338.17 1356.925
208.164 437.235
1689.59 1259.972
4868.67 422.236
553.563 493.878
5074.26 412.590
1816.95 1367.375
5680.69 574.826
1065.09 1427.492
4706.41 1222.295
2991.64 490.288
6093.72 1193.521
1148.2 487.250
8237.57 1247.516
8751.48 1226.279
2394.14 1354.748
11233.3 491.634
1931 1284.927
2008.79 1189.962
22260.8 1234.586
22978.4 493.616
3375.27 1275.814
10295.7 1224.327
4956.95 1260.097
1250.77 1158.325
556.415 1277.516
5167.28 1221.958
8915.09 1234.803
8296.36 1225.073
10177.4 1220.807
13065.6 1196.405
4925.15 808.698
7702.43 1215.778
4705.98 1209.853
1129.22 517.703
4165.18 1276.208
23285.1 1232.576
4178.1 1240.602
2327.99 1220.863
8466.58 493.525
4554.27 843.467
1144.3 474.857
2568.77 1155.991
4862.65 1218.161
7614.07 1238.422
6031.79 1204.808
5574.46 1256.484
199.609 468.839
8428.76 1247.628
6046.24 490.440
5321.72 910.403
2322.54 1245.214
12801.6 1183.485
16784.6 1236.347
1678.1 515.437
7712.4 1238.733
1812.82 492.284
4551.09 1176.507
8350.33 1219.801
1114.35 1397.638
6864.36 1263.797
4583.56 1256.186
4388.68 905.947
8722.35 1174.631
1795.38 1252.249
3375.76 1207.586
9375 1226.986
2430.61 490.857
556.521 1176.331
4340.28 1243.635
23616.6 1235.584
3576.74 1258.160
11268.7 1126.636
5565.97 1265.733
17925 1232.584
2895.27 1226.220
9063.76 1249.715
23279.9 1224.713
7218.44 1147.009
1671.92 1350.546
10937.5 491.871
9115.71 1235.832
1800.27 1224.584
3255.17 491.619
1734.39 1387.024
7889.23 1251.243
18727.1 1238.567
10508.5 1235.562
4535.54 1201.548
13256.9 1229.008
4808.96 491.332
7071.7 249.194
580.519 1310.520
8952.6 1239.319
144.79 2074.137
19375.8 1227.900
3916.42 1202.565
788.818 1208.222
2264.14 1179.953
1154.46 1228.188
10832 597.861
11268.7 1224.234
1515.07 507.887
3187.09 1278.196
10504.2 1239.156
266.621 136.292
1136.34 502.303
7002.15 1221.143
6075.25 462.783
3606.45 1193.670
728.607 1268.201
558.878 372.248
639.934 1309.179
65.0469 359.630
6643.54 1247.463
9552.87 1230.667
2801.8 405.333
2689.71 818.657
8294.03 1251.364
8842.87 494.308
3583.38 1296.718
8978.51 489.887
6327.23 1231.564
7003.77 490.831
4598.09 1265.097
848.764 573.037
10780.3 1251.911
9420.76 489.053
1967.94 1165.304
11230 1229.304
1617.77 1359.206
7331.04 494.797
1770.82 1231.577
4875.97 1241.680
2031.82 501.516
4482.84 491.104
4627.89 1248.389
1739.56 1238.254
9701.08 1157.638
1617.49 1273.080
11.4062 515.682
3231.9 502.456
2657.26 525.683
1863.5 492.681
12752.4 1230.748
7372.25 1236.105
2638.26 495.579
3381.61 1258.912
10104.9 492.483
5793.42 1247.278
2988.03 502.983
98.9844 77.390
1308.91 834.076
8822.81 492.029
3551.58 423.604
9338.61 1244.326
371.898 446.693
1940.99 476.164
652.223 1274.960
2274.47 393.329
2806.02 828.809
3815.39 641.217
583.145 485.861
3492.82 1140.527
1941.44 523.434
17522.7 1240.247
3509.07 611.733
5386.06 493.221
11863.2 491.873
1499.69 886.471
4351.68 1047.751
17055.8 1231.269
4438.49 489.695
647.305 1503.828
5816.11 766.141
6507.52 1216.435
72.7148 383.967
4646.42 663.880
94.1016 379.128
2196.38 1276.414
2002.99 487.777
2915.32 615.092
1150.21 490.133
241.119 1627.184
7194.27 1111.583
577.441 530.645
3628.64 1241.775
7695.55 1222.904
14480.2 1231.988
10599.5 1239.908
6077.46 639.248
602.038 494.132
1270.88 1407.145
3780.4 1230.668
368.161 966.268
10737.4 1249.863
5679.02 494.557
9324.14 1241.848
7166.77 1246.737
4299.09 1230.685
11299.5 1242.683
3815.44 1260.463
264.048 529.218
8524.27 493.729
5891.42 1265.616
15836.8 1235.783
6548.05 1140.508
17348.7 1237.634
7540.99 488.011
9373.32 479.670
9500.21 1228.555
570.06 1657.884
10484.7 493.265
2009.25 508.573
1415.21 680.756
2459.83 1255.273
5427.68 388.389
4205.93 1244.582
8679.56 1249.296
11268.7 1221.905
2814.33 619.138
18511 1228.613
21371.3 1229.234
6286.65 1236.866
23853 1234.207
2484.51 1137.518
613.086 1102.270
8371.66 1247.804
788.457 480.821
8263.95 1241.495
3615.29 1213.910
15806.5 780.203
2771.72 717.644
7464.78 491.215
10435.6 491.721
10542.6 494.523
3929.18 1092.182
1963.3 492.494
13687.1 88.512
844.858 1314.943
7629.3 784.420
5126.05 488.820
13862 1230.846
6912.05 494.967
1217.62 132.187
3720.17 656.399
410.625 178.957
5201.98 495.259
1557.6 1201.578
5402.07 494.176
4406.1 1213.190
2282.04 1236.711
7699.47 1248.877
7006.27 1217.094
1393.35 486.502
5412.24 657.306
5081.96 1260.769
591.402 1352.626
3929.18 1132.821
2330.92 1214.865
16298.9 1213.015
2766.42 1286.770
8566.91 679.877
12968 1225.310
6160.67 492.971
5520.28 279.839
7617.87 636.611
3962.2 1260.612
15774.4 1229.326
5989.58 780.330
8999.19 1209.590
11256.8 1229.695
11527.7 492.970
1919.75 1233.741
7236.1 1228.114
2501.61 215.350
9470.94 817.463
23946.6 1230.091
6218.45 1255.370
14292 1226.410
6791.67 1192.484
6763.92 716.468
2433.61 1217.332
11268.7 1232.994
233.828 525.637
881.495 488.169
10500 1210.295
13840.1 1241.548
1904.7 1102.244
1015.04 1213.498
6198.4 491.452
5123.89 1228.265
5145.59 396.474
23637.9 1230.244
6639.81 1109.706
3853.99 500.438
4316.72 495.274
6535.13 1165.385
3632.35 1298.060
3096.93 1231.484
486.758 1021.983
5983.24 607.785
2190 1269.147
1404.9 1132.155
9602.38 1241.287
24022.6 1226.464
856.03 506.466
7633.64 1266.149
1303.93 1290.186
3264.66 1254.652
8083.94 1222.491
12025.1 1224.460
1666.95 1268.310
10918.6 1230.607
937.692 1142.810
23958.5 1233.344
1422.61 1273.782
10435.6 490.432
11268.7 1145.737
13522.8 1211.999
15586.8 490.884
838.34 534.967
5336.79 1146.889
6676.62 1233.447
387.812 40.393
3158.75 1183.215
10837.7 1183.337
2465.83 1299.380
790.354 508.724
10431.4 1244.478
219.932 1393.330
1065.06 514.458
822.026 502.881
4216.44 1232.701
24108.3 1238.447
3143.01 1205.310
11026 1237.129
2420.06 607.526
1356.42 520.366
9843.02 1244.283
4248.49 1228.523
2383.27 491.356
2977.97 488.362
138.301 821.105
8649.3 777.706
3957.5 1219.434
22714.5 1232.284
8127.33 493.316
2135.82 1173.902
656.324 536.218
12613.1 1242.307
1447.01 1185.507
16967.9 1229.604
9722.37 1233.282
2700.43 1216.502
3619.28 1255.954
4396.91 616.924
306.852 721.104
688.652 932.011
856.934 1204.320
357.76 1898.168
7162.93 603.427
14023.2 1242.105
7575.84 1239.813
969.531 1203.054
4838.51 1228.480
182.414 1287.677
24266.4 1085.816
219.932 1216.942
23641.7 492.297
11752.8 1038.237
7634.38 729.915
23429.4 718.496
219.932 1230.831
4242.59 1241.569
4643.78 487.838
128.691 1104.851
1536.21 1304.767
1541.33 494.691
422.031 605.793
1282.3 1114.149
11617.2 1219.027
9287.12 1230.609
2635.64 1140.625
7552.18 595.396
3147.16 488.305
188.07 678.142
285.641 516.118
1784.06 1202.957
12555.8 1227.228
1539.79 88.262
14917.8 1230.301
7647.19 1231.829
2267.71 1127.740
3232.04 1266.622
12087.8 1221.819
23619.3 1201.267
12057.1 1233.129
3426.59 1247.088
11236.4 1221.307
8851.49 980.699
11189.5 1228.554
5760.32 1204.821
28.5156 341.846
23581.1 1228.698
20762 1226.445
749.656 66.417
4642.54 488.892
1316.68 1292.461
16636.1 1227.723
7801.26 1152.272
4195.46 1262.768
437.715 553.553
18552.4 1067.745
1138.28 502.802
2884.36 995.041
2042.08 1218.687
820.312 289.417
13808.9 1234.454
1185.19 506.854
7807.11 1244.096
2279.2 1283.660
2230.1 104.903
1574.71 1283.460
1537.64 1248.710
353.594 1545.726
10918.5 1243.107
4130.97 1216.250
6651.22 1216.466
3436.98 1262.358
8752.69 1224.546
10716.7 1242.140
3727.74 1251.365
18497.4 492.638
8908.1 1238.919
3500.06 1220.738
6744.12 492.993
13466.8 1223.433
4081.75 1235.934
11268.7 1205.338
9828.4 609.057
7332.47 1230.482
1086.95 1196.225
398.207 1449.747
4575.02 1267.120
785.968 1170.335
21.3867 272.517
11328.3 492.249
5560.74 1253.510
3460.97 1196.440
15659.1 1233.227
10529.8 1237.223
5988.34 1199.411
5913.1 1246.984
1803.92 1205.612
805.929 1104.525
2835.59 409.424
8279.53 1238.532
4822.08 1221.244
1212.93 1256.094
297.988 1138.119
162.539 651.546
1454.97 1203.964
23812.3 1224.853
9737.24 1231.896
8326.18 1237.078
837.366 496.848
11238.1 1237.769
2399.42 1274.082
8397.99 1233.498
23698.1 890.010
588.397 1272.825
2921.43 1138.469
14604.2 1233.502
23393.2 1234.891
1491.09 1317.035
6528.26 1111.984
14531.5 1235.540
951.988 523.064
10782.3 492.148
2061.63 458.201
1074.12 496.865
3271.73 1292.033
7272.68 1229.716
6079.33 494.751
2901.46 498.735
4145.88 1241.577
11524.8 494.966
10729.3 1222.117
1649.34 511.195
3753.89 488.150
45.625 352.958
3461.17 1244.357
6006.61 1187.176
9086.69 1237.923
2584.51 487.688
443.418 524.444
19964.4 491.173
5248.92 493.187
975.051 1206.453
9713.2 1226.907
11556 1228.781
8236 1253.767
15807.6 1242.372
9528.58 495.494
8518.59 1239.165
1394.92 497.282
579.229 543.306
24119.2 1113.129
6097.02 1216.579
3897.89 1258.422
6103.17 630.038
2654.32 485.472
1137.46 1230.588
3090.61 494.604
8952.6 1242.849
10239.1 242.064
5256.66 1246.165
1758 705.287
20144.2 1216.224
22206 1238.111
9732.45 493.645
4158.95 1264.545
3343.76 500.174
521.836 1100.505
4072.5 762.872
566.035 1430.861
21758.3 1236.733
7435.43 491.232
22666.9 1219.763
1737.01 490.880
10127.8 1234.465
6905.56 1211.536
7511.07 1192.975
10077.6 1232.634
2326.58 1221.273
3550.17 495.714
7104.63 804.597
23058.6 1229.287
5430.92 1248.613
8199.48 1235.281
5248.92 493.634
1918.76 487.909
10498.8 1233.459
20743.5 317.557
307.909 1801.674
8709.16 494.101
3718.01 503.665
10939.2 492.580
3666.7 1226.924
2879.95 1233.269
5100.14 1242.337
1226.68 1366.562
8762.24 1218.311
19538.2 493.121
21864 986.006
16363.2 1238.118
3944.79 305.961
1795.38 1296.256
1665.6 282.735
290.555 285.798
1523.73 1223.839
5080.46 858.692
9855.14 362.636
1747.09 493.262
10958.3 1238.202
9431.15 491.048
3799.45 494.980
124.043 458.414
1305.97 1182.665
175.515 3870.695
2198.45 244.317
1030.84 18.303
8920.59 818.442
6031 757.585
1346.53 1267.565
2884.36 291.788
2183.9 1221.161
7439.65 1228.185
10211.8 1259.889
2933.52 1260.492
7400.59 1292.243
7906.63 1230.840
8251.09 432.262
2217.6 1244.516
3804.44 818.218
3838 1289.331
6921.52 1199.214
846.773 1556.111
625.044 1558.657
8258.65 1252.288
2246.07 1252.697
1652.06 1349.163
8143.91 1196.071
469.174 1289.323
14187.2 491.633
4920.17 1228.358
967.04 527.361
7359.66 1222.727
6754.68 1256.494
8756.51 1244.769
963.301 144.711
1447.17 133.903
296.953 4617.522
6622.33 493.506
3922.94 793.041
24150.8 393.563
2955.37 493.320
13203.8 698.103
2632.14 199.757
12632.9 421.333
1042.25 461.346
7199.81 1232.674
26492.1 847.667
8681.17 1162.342
11115.3 1242.907
7611.57 1267.922
1373.73 506.890
5522.32 1223.372
1967.58 792.185
3348.82 497.205
397.793 531.140
2456.07 1259.408
2384.08 1199.358
11.4062 433.321
1816.81 496.857
1418.65 470.713
14273.2 491.456
2939.59 1261.990
3070.54 1193.252
9744.28 1251.406
723.48 1188.281
384.668 1309.743
14029.6 1075.817
836.692 1198.081
2153.8 1255.280
7517.67 1227.860
7477.4 1219.527
1494.58 1348.336
4897.83 1241.117
4205.74 1234.077
3165.44 1326.152
3012.46 1275.765
14883 492.349
6960.42 492.506
1093.18 792.983
6954.48 1223.306
1332.18 490.150
971.468 1177.986
2884.77 237.019
8503.4 1169.926
601.211 544.156
2240.06 767.107
3199.11 499.181
1056.47 377.052
81.2695 352.159
2021.76 500.419
3552.13 1222.347
878.642 492.271
7116.04 1243.922
829.805 489.335
7101.78 1248.988
1588.39 1314.899
12521.9 1232.319
6917.04 493.363
3889.89 719.196
2000.73 482.424
5563.67 1248.617
1830.23 482.816
2389.3 1285.160
2740.92 1138.772
3876.55 1244.913
7635.87 1148.819
12441.4 492.352
370.703 464.864
1258.04 1299.253
839.785 509.350
546.694 1332.752
2816.19 1312.795
629.149 1310.620
24224.1 1028.707
358.646 1027.836
5569.23 1247.126
2463.27 1253.734
2473.1 1238.049
1997.25 1237.107
1896.69 496.413
2347.12 1199.578
2870.55 1229.696
765.697 518.989
787.926 1380.658
5005.98 1247.264
4456.04 1234.217
2022.27 1090.081
6353.77 1249.237
878.776 497.180
6041.42 1234.339
2945.18 1236.663
12392.2 1232.938
24813.4 1225.569
1931.93 1279.776
88896.4 1230.129
11278.2 1214.612
3154.62 491.549
2415.62 1237.221
369.277 463.843
1110.33 523.847
23970 1114.437
78853.8 1228.667
9655.21 1230.732
2981.31 1237.881
16162.9 1226.511
919.629 506.125
11.4062 579.541
5151.44 498.835
185.352 1338.394
1655.53 685.503
592.504 1624.272
6049.81 1225.676
3666.62 1253.899
1234.12 501.085
3827.08 1235.193
5949.79 498.857
1288.21 480.637
1741.16 502.650
875.791 509.359
752.812 504.679
4532.5 1143.050
801.289 1190.198
1755.05 1387.636
865.811 516.032
4590.96 1242.820
4055.72 1257.111
2848.76 1223.113
6431.04 495.192
2996.21 1226.125
1649.06 1272.499
1847.04 1217.747
6902.44 714.655
21245.2 1181.798
1409.83 1315.842
13275.1 1058.030
2257.12 801.497
16168.6 1227.361
6265.87 1237.756
7845.3 1229.897
573.524 1373.839
804.141 1306.509
132.598 507.114
1251.84 1305.035
1370.66 1288.565
10512.7 1230.036
704.336 1454.488
941.377 934.676
7152.32 326.885
11310 1184.550
11371.3 1227.068
18410.5 1224.833
256.445 43.352
594.138 828.210
10704.6 1239.528
4268.74 1155.787
822.586 733.021
1306.52 1242.272
8371.66 1240.613
9868.74 1211.138
1336.32 497.529
5344.67 1252.261
2062.37 497.005
298.34 459.712
24247.2 1233.731
580.293 477.861
246.289 564.842
7710.16 1129.209
1020.7 618.507
11529.7 492.739
5817.2 491.814
4800 1252.873
11965 1244.093
2069.17 1226.712
9645.65 331.411
332.207 534.473
1258.05 1295.833
1297.96 372.480
16592.4 1230.818
219.932 1272.503
5877.83 1251.284
9355.27 498.308
4619.94 490.600
4056.15 1339.218
9663.44 604.592
12215.5 1247.383
13981.4 1230.497
8759.97 1240.693
11932 1244.400
10477.1 1254.643
233.828 748.999
794.16 486.539
6188.25 492.561
601.211 485.724
701.484 1556.765
21478.2 1122.035
8452.81 1017.311
1381.87 537.111
8808.02 1257.871
1179.63 495.971
9878.69 491.325
1632.06 1234.737
112.637 517.890
13487.1 1222.993
10248.2 1220.300
9454.65 1238.214
5104.61 1241.461
3172.51 494.091
2991.28 1107.598
3944.03 1230.984
1034.7 1120.173
6833.01 1215.742
3834.56 1266.459
825.889 1014.307
9120.07 1230.994
2779.5 1279.624
1716.64 804.229
447.695 550.815
24229.3 1134.928
2321.2 1229.125
9527.89 1194.314
10268.7 1226.705
4365.54 490.900
794.16 1507.060
4067.49 1218.272
454.824 477.620
415.588 1221.833
1456.86 489.716
5001.6 488.113
9601.7 559.757
9356.43 1229.361
5743.27 1265.810
2431.27 1274.893
2063.9 1268.616
2454.73 1206.473
1592.15 1292.753
11268.7 1231.347
4128.52 1238.829
11233.1 1229.752
6985.37 1276.246
4025.4 1221.727
6266.83 492.415
1988.59 1286.727
10549.1 491.925
10959 493.222
10946.6 1248.485
2702.8 1287.295
23996.4 1234.046
11990.8 1215.725
5136.19 1241.507
566.035 26.925
5219.86 496.230
747.109 20.525
4920.24 492.851
1482.79 504.221
13176.3 1234.229
13595 1234.995
3615.71 494.067
15137.2 1235.132
3458.6 495.972
5327.8 493.615
8529.98 1234.472
1142.68 1254.443
12947.6 1238.372
3892.74 1238.347
13231.8 1215.871
7523.37 1241.404
11997.4 286.449
4645.54 493.805
4444.11 1135.096
1233.71 1230.180
9072.63 1229.111
8105.12 495.678
8066.17 1248.252
4226.18 1252.329
560.332 19.306
8183.23 1218.832
1757.56 1406.948
4315.94 488.922
219.932 525.190
3132.1 1252.196
3231.1 1230.904
5325.8 1236.403
18881.2 1227.205
8833.24 1232.448
2961.34 1233.144
6420.17 1245.373
11590.5 1223.238
11020.8 1230.847
11747.4 1238.613
24190.5 1230.046
7104.53 497.776
8667.32 1180.459
4165.24 1217.272
15504.9 1208.897
6995.8 1238.199
9460.6 1218.593
10482.8 1238.106
4569.93 1214.720
16852.9 1238.803
2402.44 496.840
1985.12 1315.624
16563.1 491.921
1622.76 502.210
3656.5 1232.190
1072.97 1408.471
7502.22 1226.999
2708.5 1297.771
1890.95 1246.840
1032.77 489.979
3807.19 1235.292
9343.59 1218.836
3105.7 1201.315
4143.55 493.114
817.333 800.843
4443.21 1219.935
5213.78 1221.429
2793.56 1275.494
5289.65 494.503
9319.64 1219.458
24505.2 1232.849
3847.54 1290.362
7873.35 1233.682
2980.82 502.652
8147.22 494.088
7748.65 1224.831
3014.99 1207.724
3228.06 1280.220
242.402 1296.205
3007.77 1251.567
1283.56 479.688
73.5312 358.768
14573.6 1231.559
6136.22 1245.115
23723.6 490.973
4981.48 1125.639
18622.2 1241.718
95.5996 1334.206
10651.5 1248.126
370.484 1371.551
2712.63 1252.716
261.602 1134.720
2334.2 1247.102
21216.3 491.387
4973.71 1264.616
470.854 1450.794
517.472 1049.962
3187.71 1221.184
11815 1237.595
20033.1 803.402
20282.4 639.863
2836.44 494.729
4763.34 1258.601
5248.92 488.911
15539 1239.178
8254.76 495.827
12756.3 490.740
7377.53 1228.481
2765.53 1219.550
9742.03 492.684
1488.52 1279.145
353.594 435.951
9371.71 1250.681
3731.03 1216.126
10082.5 1245.640
1431.84 509.388
14996.9 1226.070
10545.3 1192.608
5955.59 490.594
21531.6 1237.718
9329.18 1243.141
8550.09 1226.251
1387.29 514.491
3389.82 1173.414
2960.17 1253.549
175.515 860.581
848.34 1140.727
5691.44 1215.934
5466.55 492.182
1804 1261.858
1217.6 1175.101
9621.36 1250.680
1542.37 501.136
9379.66 1211.625
219.932 1207.634
5597.85 497.131
3078.14 1212.082
1730.2 1327.815
10903 1227.578
1572.85 1260.955
3629.06 1305.842
3566.12 1293.355
11749.4 1172.390
14814.3 1235.121
7657.37 1207.925
8256.09 490.365
1417.23 1270.788
21015.7 1231.563
2440.06 1320.971
11583.8 491.463
5643.33 1177.130
5452.7 1239.928
1461.43 1299.565
3561.1 1266.688
1912.91 1215.784
5688.95 491.950
4067.55 1196.417
1055.71 1194.486
8446.95 491.544
898.268 1395.732
17052.6 1228.890
6547.42 1195.005
5860.05 1214.819
4941.71 492.142
3976.04 1250.490
3078.26 1288.612
9067.68 492.488
14536 491.502
5531.44 1260.802
756.421 1169.481
15136.3 1230.569
7286.29 1245.511
939.59 504.547
1933.57 1296.658
9810.96 1224.575
7098.97 1238.266
2631.44 1338.456
7703.71 1216.838
1571.65 1100.344
16843.2 1218.432
588.848 812.589
19657.6 1222.174
5201.9 1244.232
16261.5 1216.392
2657.11 499.718
11252.5 493.509
1360.56 1332.108
11866 492.986
10051.9 1256.610
22286 1237.112
1422.93 505.197
409.199 497.322
6494.25 497.020
10368.2 1244.412
11740.4 535.577
3932.41 1209.740
738.916 544.986
6152.74 490.767
631.468 1160.455
18243.6 492.765
24326.2 538.727
19655.8 1191.544
7779.53 491.622
5456.76 492.785
12833.6 1236.343
21828.5 1224.942
18208.1 1230.084
458.156 313.354
10532.4 1217.825
5533.36 488.558
582.189 1367.842
738.76 1324.721
870.092 1144.849
476.211 1211.010
9587.05 1202.885
3226.2 1265.824
3694.18 489.513
17285.5 1229.331
11736.4 1234.712
10627.9 1230.074
10411.7 1228.323
7278.74 1286.481
12456.6 1231.644
8499.44 1251.407
7202.76 1234.374
275.176 1831.944
3698.28 1219.263
9906.29 1169.970
7114.83 1230.468
2059.62 1166.103
13330.2 1248.238
3833.73 1237.205
10282 1238.285
5654.75 1258.532
6265.12 1234.882
7590.02 490.554
529.484 670.122
7922.83 493.478
7568.72 1234.791
9327.52 1159.319
20611.4 1232.166
2006.43 1230.790
10627.6 1250.499
20237.3 603.408
18521 1233.045
11.4062 602.866
11074.9 575.317
10696.7 1241.876
5485.68 1032.231
1578.34 527.275
17292.5 1233.230
6011.48 491.326
20889.4 491.306
9952.88 1137.999
7674.02 1216.090
3317.16 175.303
14340.2 1227.136
1501.11 1222.625
5773.77 1250.785
967.041 472.694
13470.7 1226.853
290.859 37.054
226.406 834.989
246.094 494.472
157.5 1457.199
134.121 719.297
306.387 1074.931
12687.5 1151.138
16246.5 1222.654
220.996 27.628
18724.5 1230.309
11860.3 490.524
5270.19 1235.867
4225.29 1189.711
21899.4 1228.377
9054.29 491.700
1142.05 1292.342
954.941 1344.572
10051.7 723.726
843.597 1201.810
1759.41 1173.624
12563.3 1227.371
18409.5 1241.162
4349.77 1218.695
16692 1220.484
5750.18 598.144
1997.82 1333.633
9516.91 495.788
16166.7 1231.693
2734.67 1232.991
844.062 1262.310
1504.89 1389.636
1844.11 505.383
1742.67 1340.325
4284.98 1281.967
4630.9 411.232
1273.73 1345.234
1033.23 1069.824
2044.57 503.598
991.504 114.368
838.721 1315.360
6317.64 21.280
235.254 486.290
12410.3 718.078
6759.95 491.845
23533.1 1236.600
20578.3 1233.778
9049.84 1242.786
8957.26 1251.414
3496.17 1211.168
2866.51 1267.191
3219.28 498.928
7966.41 1241.125
3299.62 493.165
1272.89 1275.351
7843.62 1225.788
878.281 515.635
4802.88 494.149
1168.99 497.182
3367.32 1224.178
73.5312 315.470
24238.1 1232.144
14608.2 1242.156
2001.44 1224.204
20903.7 1237.000
11505.9 494.328
1332.88 1229.714
1299.85 1190.148
9346.21 1241.264
1367.4 1147.960
6989.7 1220.705
749.777 490.740
1334.88 486.488
21411.6 1147.355
1423.96 1195.060
6619.94 662.628
1683.93 1298.148
4016.11 497.475
7896.54 1232.894
1075.9 1147.175
4749.24 1010.768
9419.41 1232.184
9206.71 492.988
1720.68 1325.997
2739.59 1296.615
3328.54 1245.922
4760.68 27.924
12871 1238.259
9196.7 1242.004
41.3477 25.917
6216.58 1202.135
1364.98 502.239
24143.9 1226.458
4688.06 1200.783
188.203 772.725
14.2578 582.459
4347.15 1256.667
9706.27 1223.691
7904.93 1235.335
907.069 1229.292
1002.73 533.444
21272.3 1232.676
21862 1236.250
1602.57 502.243
1951.12 507.864
2130.77 1217.200
1535.25 1267.368
600.469 556.871
1540.35 1264.344
8129.08 1255.205
3463.55 1235.121
10641.5 1218.123
